chunk_id,question,answer,n_sentences,sentences,sentences_join
G00224203-05-trixacar-web#6350,¿Cuál es el porcentaje de pacientes que discontinuaron prematuramente el tratamiento con elexacaftor/tezacaftor/ivacaftor debido a eventos adversos en el Estudio 1?,1%,1,"['En el Estudio 1, la proporción de pacientes que discontinuaron prematuramente el tratamiento con el fármaco del estudio debido a eventos adversos fue del 1 % para los pacientes tratados con elexacaftor/tezacaftor/ivacaftor y del 0 % para los pacientes tratados con placebo.']","En el Estudio 1, la proporción de pacientes que discontinuaron prematuramente el tratamiento con el fármaco del estudio debido a eventos adversos fue del 1 % para los pacientes tratados con elexacaftor/tezacaftor/ivacaftor y del 0 % para los pacientes tratados con placebo."
G00226200-00-Ambisome-SD-Prospecto-web#6400,¿Cuál es la frecuencia de la hipopotasemia como reacción adversa a AMBISOME?,Frecuente,3,"['Las siguientes reacciones adversas han sido atribuidas a AMBISOME®, de acuerdo con los datos de los estudios clínicos y la experiencia durante la comercialización. La frecuencia está basada en el análisis de los datos agrupados obtenidos de estudios clínicos en los que 688 pacientes recibieron tratamiento con AMBISOME®;', 'Trastornos del metabolismo y de la nutrición', 'Frecuente: hipopotasemia']","Las siguientes reacciones adversas han sido atribuidas a AMBISOME®, de acuerdo con los datos de los estudios clínicos y la experiencia durante la comercialización. La frecuencia está basada en el análisis de los datos agrupados obtenidos de estudios clínicos en los que 688 pacientes recibieron tratamiento con AMBISOME®; || Trastornos del metabolismo y de la nutrición || Frecuente: hipopotasemia"
G00226800-00-Toblaptin_web#6450,¿Cuál es el efecto del tolvaptán sobre las concentraciones plasmáticas de otros medicamentos que son sustratos del CYP3A?,"El tolvaptán no tuvo ningún efecto sobre las concentraciones plasmáticas de otros sustratos del CYP3A en sujetos sanos, pero puede potencialmente aumentar la exposición a estos medicamentos.",1,"['En sujetos sanos, el tolvaptán, un sustrato del CYP3A, no tuvo ningún efecto sobre las concentraciones plasmáticas de otros substratos del CYP3A (por ejemplo, la warfarina o la amiodarona). Tolvaptán incrementó las concentraciones plasmáticas de lovastatina entre un 1,3 y un 1,5. Si bien este aumento no tiene relevancia clínica, indica que tolvaptán puede potencialmente aumentar la exposición a sustratos del CYP3A4.']","En sujetos sanos, el tolvaptán, un sustrato del CYP3A, no tuvo ningún efecto sobre las concentraciones plasmáticas de otros substratos del CYP3A (por ejemplo, la warfarina o la amiodarona). Tolvaptán incrementó las concentraciones plasmáticas de lovastatina entre un 1,3 y un 1,5. Si bien este aumento no tiene relevancia clínica, indica que tolvaptán puede potencialmente aumentar la exposición a sustratos del CYP3A4."
G00229001-01-fucsia-web#6500,"¿Si se retrasa más de 24 horas en tomar un comprimido activo de FUCSIA®, qué debe hacer la mujer?",Deberá considerar el uso de un método anticonceptivo de barrera adicional durante los siguientes 7 días.,3,"['Si la toma de un comprimido activo se retrasa más de 24 horas, la protección anticonceptiva puede reducirse, por lo que se debe considerar el uso de un método anticonceptivo de barrera adicional, como por ejemplo un preservativo, durante los siguientes 7 días.', 'La mujer debe tomar el comprimido olvidado tan pronto como se acuerde, incluso si esto significara tomar dos comprimidos a la vez (debiendo tomar los siguientes a la hora habitual).', 'Si el olvido del comprimido se produce en la tercera semana de toma de comprimidos, el riesgo de reducción de la fiabilidad anticonceptiva es inminente debido a la cercanía de la toma de 4 días de comprimidos sin hormonas.']","Si la toma de un comprimido activo se retrasa más de 24 horas, la protección anticonceptiva puede reducirse, por lo que se debe considerar el uso de un método anticonceptivo de barrera adicional, como por ejemplo un preservativo, durante los siguientes 7 días. || La mujer debe tomar el comprimido olvidado tan pronto como se acuerde, incluso si esto significara tomar dos comprimidos a la vez (debiendo tomar los siguientes a la hora habitual). || Si el olvido del comprimido se produce en la tercera semana de toma de comprimidos, el riesgo de reducción de la fiabilidad anticonceptiva es inminente debido a la cercanía de la toma de 4 días de comprimidos sin hormonas."
G00229401-01-relidas02-web#6550,¿Cuál es el nombre del medicamento o principio activo mencionado en el fragmento?,No medicamento o principio activo específico se menciona en el fragmento.,7,"['Lo siento, pero no puedo acceder a la información proporcionada en el contexto. Sin embargo, puedo intentar ayudarte a identificar el nombre del medicamento o principio activo mencionado en el texto.', 'El texto parece ser un fragmento de una base de datos de variantes genéticas y sus efectos sobre diferentes genes. No hay un nombre específico de medicamento o principio activo mencionado explícitamente en el texto.', 'Sin embargo, si estás buscando identificar un medicamento o principio activo relacionado con la información proporcionada, podrías intentar buscar en bases de datos de medicamentos y principios activos para encontrar una coincidencia. Algunas opciones incluyen:', 'Base de datos de medicamentos de la Organización Mundial de la Salud (OMS)', 'Base de datos de principios activos de la Agencia Europea de Medicamentos (EMA)', 'Bases de datos de medicamentos y principios activos en línea como RxList o MedlinePlus', 'Si puedes proporcionar más contexto o información sobre el fragmento, podré intentar ayudarte mejor.']","Lo siento, pero no puedo acceder a la información proporcionada en el contexto. Sin embargo, puedo intentar ayudarte a identificar el nombre del medicamento o principio activo mencionado en el texto. || El texto parece ser un fragmento de una base de datos de variantes genéticas y sus efectos sobre diferentes genes. No hay un nombre específico de medicamento o principio activo mencionado explícitamente en el texto. || Sin embargo, si estás buscando identificar un medicamento o principio activo relacionado con la información proporcionada, podrías intentar buscar en bases de datos de medicamentos y principios activos para encontrar una coincidencia. Algunas opciones incluyen: || Base de datos de medicamentos de la Organización Mundial de la Salud (OMS) || Base de datos de principios activos de la Agencia Europea de Medicamentos (EMA) || Bases de datos de medicamentos y principios activos en línea como RxList o MedlinePlus || Si puedes proporcionar más contexto o información sobre el fragmento, podré intentar ayudarte mejor."
G00234200-00-Exome_web#6650,¿Qué efectos adversos pueden ocurrir en personas que toman EXOME®?,"espasmos musculares, sensación de picazón, alteración del sentido del gusto, análisis de sangre que muestran nivel alto de colesterol en sangre y triglicéridos, enfermedad cardíaca, enfermedad cerebrovascular, tiroides poco activa, resultado anormal de la actividad del corazón en un ECG, erupción cutánea potencialmente mortal con ampollas y descamación, problemas pulmonares",47,"['Al igual que todos los medicamentos, EXOME® puede producir efectos adversos, aunque no todas las personas los sufran.', 'Deje de tomar EXOME® y busque atención médica de inmediato si nota alguno de los siguientes síntomas:', '• parches rojizos no elevados en forma de diana o circulares en el tronco, a menudo con ampollas centrales, descamación de la piel, úlceras en la boca, garganta, nariz, genitales y ojos.', 'Estas erupciones cutáneas graves pueden ir precedidas de fiebre y síntomas similares a los de la gripe (necrólisis epidérmica tóxica).', '• dolor en el pecho o molestia en reposo o en actividad,', '• dificultad para respirar,', '• adormecimiento o debilidad en la cara, brazos o piernas,', '• dificultad para hablar o para entender,', '• problemas visuales en uno o en ambos ojos,', '• mareos, pérdida de equilibrio o coordinación o dificultad para caminar.', 'Informe  de  inmediato  a  su  médico  si  observa  alguno  de  los  siguientes  efectos  adversos  graves,', '• crisis  epiléptica  o  convulsión:  son  raros  (pueden  afectar  hasta  1 de cada 100 personas).', 'Su médico suspenderá el tratamiento con EXOME® si usted sufre una convulsión durante el tratamiento.', '• caídas o fracturas (huesos rotos): son frecuentes (pueden afectar a más de 1 de cada 10 personas).', 'Su médico puede hacerle un seguimiento más estrecho si usted tienes riesgo de fracturas.', '• enfermedad cardíaca: es ocasional (puede afectar hasta 1 de cada 10 personas).', 'Su médico le vigilará para detectar signos y síntomas de problemas cardíacos durante el tratamiento.', 'Llame a su médico o acuda inmediatamente al centro de urgencias más cercano si tiene dolor en el pecho o molestias en reposo o con actividad o falta de aliento durante su tratamiento con EXOME®.', '• Enfermedad cerebrovascular: es ocasional (puede afectar hasta 1 de cada 10 personas).', 'Llame a su médico o acuda inmediatamente al centro de urgencias más cercano si tiene adormecimiento o debilidad en la cara, brazos o piernas, dificultad para hablar o para entender, problemas visuales en uno o en ambos ojos, mareos, pérdida de equilibrio o coordinación o dificultad para caminar.', 'Otros efectos secundarios incluyen', 'Frecuentes (pueden afectar a más de 1 de cada 10 personas):', '• sentirse muy cansado', '• dolor articular', '• erupción cutánea', '• disminución del apetito', '• presión arterial alta', '• sofocos', '• diarrea', '• fracturas de huesos', '• caídas', '• pérdida de peso.', 'Ocasionales (pueden afectar hasta 1 de cada 10 personas):', '• espasmos musculares', '• sensación de picazón', '• alteración del sentido del gusto', '• análisis de sangre que muestran nivel alto de colesterol en sangre', '• análisis de sangre que muestran nivel alto de un tipo grasa que se conoce como “triglicéridos” en sangre', 'Si interrumpe el tratamiento con EXOME® No deje de tomar EXOME® sin consultar primero con su médico.', 'Si toma más del que debe, deje de tomar EXOME® y póngase en contacto con su médico. Puede tener un mayor riesgo de sufrir efectos secundarios.', '• enfermedad cardíaca', '• enfermedad cerebrovascular', '• tiroides poco activa que puede hacerle sentirse más cansado y que le cueste arrancar por las mañanas, y en los análisis de sangre también se puede detectar una tiroides poco activa.', 'No conocida (la frecuencia no puede estimarse a partir de los datos disponibles):', '• resultado anormal de la actividad del corazón en un ECG (electrocardiograma)', '• erupción cutánea potencialmente mortal con ampollas y descamación en gran parte del cuerpo (necrólisis epidérmica tóxica)', '• problemas pulmonares (neumopatía intersticial).']","Al igual que todos los medicamentos, EXOME® puede producir efectos adversos, aunque no todas las personas los sufran. || Deje de tomar EXOME® y busque atención médica de inmediato si nota alguno de los siguientes síntomas: || • parches rojizos no elevados en forma de diana o circulares en el tronco, a menudo con ampollas centrales, descamación de la piel, úlceras en la boca, garganta, nariz, genitales y ojos. || Estas erupciones cutáneas graves pueden ir precedidas de fiebre y síntomas similares a los de la gripe (necrólisis epidérmica tóxica). || • dolor en el pecho o molestia en reposo o en actividad, || • dificultad para respirar, || • adormecimiento o debilidad en la cara, brazos o piernas, || • dificultad para hablar o para entender, || • problemas visuales en uno o en ambos ojos, || • mareos, pérdida de equilibrio o coordinación o dificultad para caminar. || Informe  de  inmediato  a  su  médico  si  observa  alguno  de  los  siguientes  efectos  adversos  graves, || • crisis  epiléptica  o  convulsión:  son  raros  (pueden  afectar  hasta  1 de cada 100 personas). || Su médico suspenderá el tratamiento con EXOME® si usted sufre una convulsión durante el tratamiento. || • caídas o fracturas (huesos rotos): son frecuentes (pueden afectar a más de 1 de cada 10 personas). || Su médico puede hacerle un seguimiento más estrecho si usted tienes riesgo de fracturas. || • enfermedad cardíaca: es ocasional (puede afectar hasta 1 de cada 10 personas). || Su médico le vigilará para detectar signos y síntomas de problemas cardíacos durante el tratamiento. || Llame a su médico o acuda inmediatamente al centro de urgencias más cercano si tiene dolor en el pecho o molestias en reposo o con actividad o falta de aliento durante su tratamiento con EXOME®. || • Enfermedad cerebrovascular: es ocasional (puede afectar hasta 1 de cada 10 personas). || Llame a su médico o acuda inmediatamente al centro de urgencias más cercano si tiene adormecimiento o debilidad en la cara, brazos o piernas, dificultad para hablar o para entender, problemas visuales en uno o en ambos ojos, mareos, pérdida de equilibrio o coordinación o dificultad para caminar. || Otros efectos secundarios incluyen || Frecuentes (pueden afectar a más de 1 de cada 10 personas): || • sentirse muy cansado || • dolor articular || • erupción cutánea || • disminución del apetito || • presión arterial alta || • sofocos || • diarrea || • fracturas de huesos || • caídas || • pérdida de peso. || Ocasionales (pueden afectar hasta 1 de cada 10 personas): || • espasmos musculares || • sensación de picazón || • alteración del sentido del gusto || • análisis de sangre que muestran nivel alto de colesterol en sangre || • análisis de sangre que muestran nivel alto de un tipo grasa que se conoce como “triglicéridos” en sangre || Si interrumpe el tratamiento con EXOME® No deje de tomar EXOME® sin consultar primero con su médico. || Si toma más del que debe, deje de tomar EXOME® y póngase en contacto con su médico. Puede tener un mayor riesgo de sufrir efectos secundarios. || • enfermedad cardíaca || • enfermedad cerebrovascular || • tiroides poco activa que puede hacerle sentirse más cansado y que le cueste arrancar por las mañanas, y en los análisis de sangre también se puede detectar una tiroides poco activa. || No conocida (la frecuencia no puede estimarse a partir de los datos disponibles): || • resultado anormal de la actividad del corazón en un ECG (electrocardiograma) || • erupción cutánea potencialmente mortal con ampollas y descamación en gran parte del cuerpo (necrólisis epidérmica tóxica) || • problemas pulmonares (neumopatía intersticial)."
G00240400_00-buricas-web#6700,¿Cuál es el motivo por el que no se debe administrar este medicamento a una mujer embarazada?,Embarazo,2,"['Hipersensibilidad al principio activo o a alguno de los excipientes.', 'Embarazo.']",Hipersensibilidad al principio activo o a alguno de los excipientes. || Embarazo.
G00241300-00-destelle-web#6750,¿Cuál es el porcentaje de dosis del medicamento que se excreta a través de las heces?,22%,3,"['% de dosis en las heces 22% (100% sin cambios)', '% de dosis en las heces 38%', '% de dosis en las heces 44%']",% de dosis en las heces 22% (100% sin cambios) || % de dosis en las heces 38% || % de dosis en las heces 44%
G00241901-01-ligonux-web#6800,¿Afecta el sexo a la farmacocinética del medicamento Nusinersen?,"No, el Sexo no afecta la farmacocinética de Nusinersen.",1,['El análisis farmacocinético de la población muestra que el Sexo no afecta la farmacocinética de Nusinersen.'],El análisis farmacocinético de la población muestra que el Sexo no afecta la farmacocinética de Nusinersen.
Geniceral_45__D0943-E-0318-03-Instrucci_n-Geniceral-45#6850,¿Cuántas veces al día se debe tomar Idebenona según su posología?,2 o 3 veces al día,2,"['la posología de Idebenona es de 90 mg diarios, fraccionados en dos o tres tomas.', 'Idebenona debe suministrarse preferentemente junto con las comidas, ya que esto mejora su biodisponibilidad.']","la posología de Idebenona es de 90 mg diarios, fraccionados en dos o tres tomas. || Idebenona debe suministrarse preferentemente junto con las comidas, ya que esto mejora su biodisponibilidad."
Hipolipol_40__D3712-E-3384-01-Instrucci_n-Hipolipol-40-180x390-mm#6900,¿La rosuvastatina está contraindicada en mujeres que están o pueden quedar embarazadas?,Sí,4,"['La rosuvastatina cruza la placenta y se encuentra en el tejido fetal y líquido amniótico en un 3% y 20%, respectivamente.', 'Si esta droga se administra a una mujer con potencial reproductivo, se le debe informar a la paciente del peligro potencial para el feto.', 'La rosuvastatina puede causar daño fetal cuando se administra a una mujer embarazada.', 'La rosuvastatina está contraindicada en mujeres que están o pueden quedar embarazadas.']","La rosuvastatina cruza la placenta y se encuentra en el tejido fetal y líquido amniótico en un 3% y 20%, respectivamente. || Si esta droga se administra a una mujer con potencial reproductivo, se le debe informar a la paciente del peligro potencial para el feto. || La rosuvastatina puede causar daño fetal cuando se administra a una mujer embarazada. || La rosuvastatina está contraindicada en mujeres que están o pueden quedar embarazadas."
Hipolipol_Ez_5_10_mg__D6769-E-6430-01-Inst.-Hipolipol-EZ-5-10-600x200-mm-Uhlmann-web#6950,¿El medicamento mencionado en el prospecto es libre de gluten?,Sí,1,['Esta especialidad medicinal está libre de gluten.'],Esta especialidad medicinal está libre de gluten.
Ifenil_MD_24__D5608-E-5272-01-Inst.-Ifenil-MD-24-180x600-1#7000,¿El uso prolongado de IFENIL MD 24 aumenta el riesgo de cáncer de mama?,"No se menciona que el uso prolongado de IFENIL MD 24 aumente el riesgo de cáncer de mama. Sin embargo, sí se menciona un aumento levemente en el riesgo de cáncer de mama en las usuarias de anticonceptivos orales.",3,"['El riesgo disminuye luego de la discontinuación de la toma y luego de 10 años el aumento en el riesgo desaparece.', 'Las mujeres que comenzaron a tomar anticonceptivos orales antes de los 20 años de edad forman un subgrupo en donde el riesgo se ha encontrado significativamente elevado.', 'El cáncer de mama diagnosticado en usuarias actuales o previas de anticonceptivos orales tiende a ser menos invasor que el de las no usuarias.']",El riesgo disminuye luego de la discontinuación de la toma y luego de 10 años el aumento en el riesgo desaparece. || Las mujeres que comenzaron a tomar anticonceptivos orales antes de los 20 años de edad forman un subgrupo en donde el riesgo se ha encontrado significativamente elevado. || El cáncer de mama diagnosticado en usuarias actuales o previas de anticonceptivos orales tiende a ser menos invasor que el de las no usuarias.
Imecot_AP_500__Instruccion-Imecot-AP-500-web#7050,¿A qué temperatura ambiente se debe conservar el medicamento?,Entre 15 y 30 °C,1,['Conservar a temperatura ambiente entre 15 y 30 °C. Proteger de la humedad.'],Conservar a temperatura ambiente entre 15 y 30 °C. Proteger de la humedad.
Inhalan__D0449-E0968-02-Instrucci_n-Inhalan-1#7100,¿Cuál es la biodisponibilidad promedio del propionato de fluticasona?,inferior al 2%,5,"['{', '""sentences"": [', '""La biodisponibilidad promedio es inferior al 2%"",', ']', '}']","{ || ""sentences"": [ || ""La biodisponibilidad promedio es inferior al 2%"", || ] || }"
Iset_Respiratorio__D3391-E-3066-01-Instruccion-Iset-Respiratorio-180x390-mm-1-comprimido#7150,¿Cuál es el rango de temperatura para conservar los comprimidos recubiertos?,15 y 30°C,2,"['- Conservar entre 15 y 30°C.', '- Luego de preparada la suspensión puede conservarse durante 14 días en su envase original, a temperatura ambiente.']","- Conservar entre 15 y 30°C. || - Luego de preparada la suspensión puede conservarse durante 14 días en su envase original, a temperatura ambiente."
Lamocas_XR__D2842-E-2516-01-Instruccion-Lamocas-XR_compressed#7200,¿Es necesario ajustar la dosis de LAMOCAS XR en pacientes con deterioro hepático leve?,No se requiere un ajuste de la dosis en pacientes con deterioro hepático leve.,2,"['No se requiere un ajuste de la dosis en pacientes con deterioro hepático leve.', 'La dosis inicial, de incremento escalonado y de mantenimiento deben por lo general reducirse en aproximadamente un 25% en pacientes con deterioro hepático moderado y severo sin ascitis y en un 50% en pacientes con deterioro hepático severo con ascitis.']","No se requiere un ajuste de la dosis en pacientes con deterioro hepático leve. || La dosis inicial, de incremento escalonado y de mantenimiento deben por lo general reducirse en aproximadamente un 25% en pacientes con deterioro hepático moderado y severo sin ascitis y en un 50% en pacientes con deterioro hepático severo con ascitis."
Lemidal__Instruccion-Lemidal-editable#7250,¿Cuál es el rango de dosis establecido para la eficacia de aripiprazol como terapia adyuvante para el trastorno depresivo mayor?,2 mg/día a 15 mg/día,2,"['La eficacia de aripiprazol como terapia adyuvante para el trastorno depresivo mayor se estableció dentro de un rango de dosis de 2 mg/día a 15 mg/día.', 'Los ajustes de la dosis hasta 5 mg/día deben realizarse gradualmente en intervalos no menores que 1 semana.']",La eficacia de aripiprazol como terapia adyuvante para el trastorno depresivo mayor se estableció dentro de un rango de dosis de 2 mg/día a 15 mg/día. || Los ajustes de la dosis hasta 5 mg/día deben realizarse gradualmente en intervalos no menores que 1 semana.
Limafil_AP_100__D3433-E-3107-01-Instruccion-Limafil-AP-180x300-1#7300,¿Es necesario protegerse del sol al tomar minociclina?,"Sí, ya que el medicamento puede volver más susceptible a la luz y dar lugar a quemaduras aun con exposiciones moderadas.",1,"['Protéjase del sol y evite la exposición a la luz solar o lámparas de rayos UV durante el tratamiento con minociclina, ya que el medicamento le puede volver más susceptible a la luz y dar lugar a quemaduras aun con exposiciones moderadas.']","Protéjase del sol y evite la exposición a la luz solar o lámparas de rayos UV durante el tratamiento con minociclina, ya que el medicamento le puede volver más susceptible a la luz y dar lugar a quemaduras aun con exposiciones moderadas."
Lixidol__web-Instruccion-Lixidol#7350,¿El tramadol puede alterar la capacidad de reacción del paciente?,"Sí, el tramadol puede alterar la capacidad de reacción del paciente.",2,"['El tramadol puede alterar la capacidad de reacción de tal modo que impida reaccionar en forma rápida y adecuada a circunstancias inesperadas (conducción de automóvil, manejo de máquinas de requieran precisión).', 'Debe tenerse en cuenta en especial la ingesta de alcohol o de otros medicamentos con efecto depresor del sistema nervioso central, que disminuya aún más la capacidad de reacción.']","El tramadol puede alterar la capacidad de reacción de tal modo que impida reaccionar en forma rápida y adecuada a circunstancias inesperadas (conducción de automóvil, manejo de máquinas de requieran precisión). || Debe tenerse en cuenta en especial la ingesta de alcohol o de otros medicamentos con efecto depresor del sistema nervioso central, que disminuya aún más la capacidad de reacción."
Lucaftor-200-125-Prospecto-Disposicio_n-5658-2024#7400,¿Cuál es la dosis diaria total recomendada de lumacaftor para pacientes adultos y niños mayores de 12 años?,800 mg,2,"['Adultos y pacientes pediátricos de 12 años y mayores: dos comprimidos (cada uno conteniendo 200 mg de lumacaftor/125 mg de ivacaftor) por vía oral cada 12 horas con alimentos que contienen grasa. Dosis diaria total de lumacaftor 800 mg y de ivacaftor 500 mg.', 'Si un paciente olvidara tomar una dosis y la recordara dentro de las 6 horas, el paciente deberá tomar dicha dosis con alimentos que contienen grasa.']","Adultos y pacientes pediátricos de 12 años y mayores: dos comprimidos (cada uno conteniendo 200 mg de lumacaftor/125 mg de ivacaftor) por vía oral cada 12 horas con alimentos que contienen grasa. Dosis diaria total de lumacaftor 800 mg y de ivacaftor 500 mg. || Si un paciente olvidara tomar una dosis y la recordara dentro de las 6 horas, el paciente deberá tomar dicha dosis con alimentos que contienen grasa."
Mesdam_T__D7988-E-7648-01-INST-MESDAM-T-COMPLETA-BOYACA-728x270-web_compressed#7450,¿Se recomienda el uso de MESDAM T en pacientes con enfermedad venooclusiva pulmonar?,No se recomienda la administración de MESDAM T a pacientes con enfermedad venooclusiva pulmonar.,2,"['Dado que no existen datos clínicos sobre la administración de tadalafilo a pacientes con enfermedad venooclusiva, no se recomienda la administración de MESDAM T a dichos pacientes.', 'Se han informado casos de edema pulmonar con vasodilatadores (principalmente prostaciclinas) cuando se usan en los pacientes con enfermedad venooclusiva pulmonar.']","Dado que no existen datos clínicos sobre la administración de tadalafilo a pacientes con enfermedad venooclusiva, no se recomienda la administración de MESDAM T a dichos pacientes. || Se han informado casos de edema pulmonar con vasodilatadores (principalmente prostaciclinas) cuando se usan en los pacientes con enfermedad venooclusiva pulmonar."
Miopropan T#7500,¿Se recomienda disminuir la posología en pacientes con insuficiencia renal y/o hepática?,Se recomienda disminuir la posología.,2,"['Se recomienda disminuir la posología.', 'Se recomienda disminuir la posología.']",Se recomienda disminuir la posología. || Se recomienda disminuir la posología.
Modialex__D2668-E-2346-01-Instrucci_n-Modialex#7550,¿A qué temperatura se deben conservar los envases con 30 comprimidos de Modialex?,Entre 15 y 30°C,2,"['Conservar a temperatura entre 15 y 30°C.', 'Mantener alejado del alcance de los niños.']",Conservar a temperatura entre 15 y 30°C. || Mantener alejado del alcance de los niños.
Nedal__D5695-E-5360-01-Instruccion-Nedal-Uhlmann-600x200-1#7650,¿Cuál es el código ATC del medicamento SGLT2?,A10BK01,1,"['Fármacos usados en diabetes, Inhibidores del cotransportador de sodio-glucosa 2 (SGLT2). Código ATC: A10BK01']","Fármacos usados en diabetes, Inhibidores del cotransportador de sodio-glucosa 2 (SGLT2). Código ATC: A10BK01"
Neuristan_50__Instruccion-Neuristan-50-editable#7700,¿Puede tomar NEURISTAN® con o sin alimentos?,Puede tomar NEURISTAN® con o sin alimentos.,2,"['Tome NEURISTAN® exactamente como se lo indicaron. Su médico le dirá qué dosis de NEURISTAN® debe tomar y en qué momento debe hacerlo. Tome NEURISTAN® a la misma hora todos los días.', 'Puede tomar NEURISTAN® con o sin alimentos.']",Tome NEURISTAN® exactamente como se lo indicaron. Su médico le dirá qué dosis de NEURISTAN® debe tomar y en qué momento debe hacerlo. Tome NEURISTAN® a la misma hora todos los días. || Puede tomar NEURISTAN® con o sin alimentos.
Nirpol_D__Instruccion-Nirpol-D-editable-1#7750,¿La hidroclorotiazida puede aumentar los niveles séricos de calcio?,"Sí, los diuréticos tiazídicos pueden incrementar los niveles séricos de calcio debido a una disminución de la excreción.",1,"['Sales de calcio: los diuréticos tiazídicos pueden incrementar los niveles séricos de calcio debido a una disminución de la excreción. Si se tiene que prescribir suplementos de calcio, los niveles séricos de calcio deben monitorearse y se debe ajustar la dosis de calcio convenientemente.']","Sales de calcio: los diuréticos tiazídicos pueden incrementar los niveles séricos de calcio debido a una disminución de la excreción. Si se tiene que prescribir suplementos de calcio, los niveles séricos de calcio deben monitorearse y se debe ajustar la dosis de calcio convenientemente."
Oleofin_120__D0864-E-1164-01-Instrucci_n-Oleofin-120#7800,¿Cuál es el consejo que se debe dar a los pacientes sobre la ingesta diaria de grasa al tomar orlistat?,La ingesta diaria de grasa debe distribuirse entre las tres comidas principales.,3,"['La ingesta diaria de grasas, carbohidratos y proteínas debe distribuirse entre las tres comidas principales.', 'Cuando orlistat se toma con una comida rica en grasas (por ej. en una dieta de 2.000 calorías/día más del 30% de calorías de origen graso equivalen a más de 67 g de grasa) puede aumentar la probabilidad de efectos adversos gastrointestinales.', 'La ingesta diaria de grasa debe distribuirse entre las tres comidas principales.']","La ingesta diaria de grasas, carbohidratos y proteínas debe distribuirse entre las tres comidas principales. || Cuando orlistat se toma con una comida rica en grasas (por ej. en una dieta de 2.000 calorías/día más del 30% de calorías de origen graso equivalen a más de 67 g de grasa) puede aumentar la probabilidad de efectos adversos gastrointestinales. || La ingesta diaria de grasa debe distribuirse entre las tres comidas principales."
Oxodrol__D7345-E-7006-01-INST-OXODROL-COMPLETA-Uhlmann-600x200-web#7850,¿Es necesario modificar la dosis del dexlansoprazol en pacientes con insuficiencia renal?,No es necesario modificar la dosis en pacientes con insuficiencia renal.,2,"['El dexlansoprazol es metabolizado ampliamente en el hígado a metabolitos inactivos y no se recupera droga madre en la orina.', 'No es necesario modificar la dosis en pacientes con insuficiencia renal.']",El dexlansoprazol es metabolizado ampliamente en el hígado a metabolitos inactivos y no se recupera droga madre en la orina. || No es necesario modificar la dosis en pacientes con insuficiencia renal.
PALIAX-D-G00194600-00#7900,¿Cuál es la temperatura ambiente recomendada para conservar el medicamento PALIAX® D?,Entre 15oC y 25oC,1,"['Conserve PALIAX° D en su envase original a temperatura ambiente entre 15ºC y 25ºC,']","Conserve PALIAX° D en su envase original a temperatura ambiente entre 15ºC y 25ºC,"
Pelmec_AT__D2216-E-1938-02-Instrucci_n-Pelmec-AT#7950,¿Qué pacientes deben utilizar con precaución el medicamento PELMEC AT?,"Pacientes con enfermedad coronaria obstructiva severa, estenosis aórtica severa, estenosis mitral o miocardiopatía hipertrófica.",7,"['Pacientes con enfermedad coronaria obstructiva severa: raramente se ha observado en estos pacientes incremento en la frecuencia, duración y/o severidad de la angina o incluso infarto agudo de miocardio al comienzo de la terapia con bloqueantes cálcicos o al momento de aumentar la dosis.', 'Utilizar con precaución en pacientes con estenosis aórtica severa, estenosis mitral o miocardiopatía hipertrófica.', 'Pacientes con insuficiencia cardíaca congestiva: sobre todo en pacientes tratados conjuntamente con beta bloqueantes.', 'Deben corregirse las hipovolemias (pacientes tratados con dosis altas de diuréticos) ya que pueden presentar síntomas de hipertensión al inicio del tratamiento con losartán.', 'Pacientes con disfunción hepática: debe considerarse la utilización de dosis más bajas ya que la amlodipina es metabolizada en forma extensa en el hígado y en estos casos se incrementan sus niveles plasmáticos.', 'Individuos con patología renal: tratados con losartán, como consecuencia de la inhibición del sistema renina angiotensina, se han observado cambios en la función renal, incluyendo insuficiencia renal. Estos cambios en la función renal pueden ser reversibles con la discontinuación del tratamiento.', 'Pacientes con insuficiencia cardíaca: los bloqueantes cálcicos deben ser utilizados con precaución.']","Pacientes con enfermedad coronaria obstructiva severa: raramente se ha observado en estos pacientes incremento en la frecuencia, duración y/o severidad de la angina o incluso infarto agudo de miocardio al comienzo de la terapia con bloqueantes cálcicos o al momento de aumentar la dosis. || Utilizar con precaución en pacientes con estenosis aórtica severa, estenosis mitral o miocardiopatía hipertrófica. || Pacientes con insuficiencia cardíaca congestiva: sobre todo en pacientes tratados conjuntamente con beta bloqueantes. || Deben corregirse las hipovolemias (pacientes tratados con dosis altas de diuréticos) ya que pueden presentar síntomas de hipertensión al inicio del tratamiento con losartán. || Pacientes con disfunción hepática: debe considerarse la utilización de dosis más bajas ya que la amlodipina es metabolizada en forma extensa en el hígado y en estos casos se incrementan sus niveles plasmáticos. || Individuos con patología renal: tratados con losartán, como consecuencia de la inhibición del sistema renina angiotensina, se han observado cambios en la función renal, incluyendo insuficiencia renal. Estos cambios en la función renal pueden ser reversibles con la discontinuación del tratamiento. || Pacientes con insuficiencia cardíaca: los bloqueantes cálcicos deben ser utilizados con precaución."
